,total_sqft,bath,balcony,price,bhk,area_type_le,location_le
7373,1283.0,2.0,2.0,68.0,2,3,128
7375,1200.0,2.0,2.0,52.0,2,3,235
7376,2700.0,3.0,0.0,500.0,3,2,235
7377,2400.0,2.0,3.0,180.0,3,2,144
7378,1250.0,2.0,2.0,68.75,3,3,134
7379,3630.0,6.0,1.0,196.0,4,3,179
7380,990.0,2.0,2.0,37.62,2,3,231
7381,1199.0,2.0,1.0,85.0,2,3,182
7382,1280.0,2.0,2.0,90.0,2,3,235
7383,2750.0,4.0,0.0,413.0,4,3,0
7384,1190.0,2.0,1.0,55.0,2,0,235
7385,1100.0,2.0,2.0,60.0,2,3,230
7386,2075.0,3.0,1.0,175.0,3,3,235
7387,1133.0,2.0,1.0,55.0,2,0,92
7388,2400.0,3.0,3.0,140.0,4,0,207
7389,1280.0,2.0,2.0,69.0,2,3,229
7390,1250.0,3.0,2.0,65.0,3,3,99
7391,1565.0,2.0,2.0,49.3,3,3,41
7392,1900.0,3.0,0.0,65.0,3,3,235
7393,1080.0,2.0,2.0,45.0,2,0,166
7394,600.0,1.0,0.0,47.0,1,3,39
7395,1240.0,4.0,1.0,180.0,3,2,235
7396,1335.0,2.0,1.0,87.0,3,0,89
7397,1246.0,2.0,1.0,67.3,2,3,228
7399,1385.0,3.0,1.0,55.0,3,3,199
7400,1578.0,3.0,1.0,73.9,3,3,235
7401,1140.0,2.0,2.0,46.0,2,3,90
7402,1700.0,3.0,1.0,79.9,3,3,199
7404,1120.0,2.0,1.0,70.0,2,0,224
7405,435.0,1.0,1.0,22.0,1,3,76
7406,1116.0,2.0,1.0,51.89,2,3,156
7407,1480.0,3.0,2.0,95.0,3,3,179
7408,1000.0,2.0,2.0,50.0,2,0,101
7409,1145.0,2.0,2.0,46.0,2,3,90
7410,800.0,1.0,1.0,32.0,2,3,50
7411,1265.0,2.0,1.0,83.0,2,3,214
7412,1700.0,3.0,0.0,88.2,3,3,68
7413,1475.0,2.0,1.0,70.0,2,3,235
7414,1265.0,2.0,2.0,55.0,2,3,23
7415,1200.0,2.0,0.0,58.0,2,0,15
7416,2180.0,3.0,2.0,210.0,3,3,1
7417,1080.0,2.0,3.0,50.0,2,3,53
7418,2023.0,4.0,2.0,130.0,3,3,229
7419,2400.0,2.0,3.0,125.0,2,3,235
7420,1545.0,2.0,2.0,66.0,3,3,118
7421,1804.0,3.0,2.0,166.0,3,3,123
7422,1200.0,2.0,1.0,200.0,2,2,235
7424,1108.0,2.0,1.0,74.23,2,3,98
7425,1730.0,3.0,2.0,115.0,3,3,162
7426,1427.0,2.0,3.0,70.0,3,3,235
7427,935.0,2.0,1.0,35.53,2,3,231
7428,1073.0,2.0,2.0,31.77,2,3,200
7429,960.0,2.0,3.0,37.0,2,0,16
7430,2215.0,4.0,2.0,150.0,3,3,215
7431,1125.0,2.0,1.0,32.49,2,0,77
7432,1230.0,2.0,3.0,55.0,2,0,53
7434,1080.0,2.0,2.0,75.0,2,3,6
7436,1200.0,1.0,1.0,103.0,2,2,162
7437,1590.0,3.0,2.0,58.0,3,3,220
7438,1350.0,3.0,2.0,68.0,3,3,235
7439,1400.0,2.0,2.0,48.0,3,3,189
7440,1560.0,2.0,3.0,72.0,3,3,120
7441,1810.0,3.0,2.0,57.0,4,0,159
7442,2274.24,4.0,1.0,160.0,3,3,235
7443,1484.0,3.0,1.0,74.18,3,3,209
7444,1650.0,3.0,3.0,220.0,3,0,110
7445,1455.0,2.0,2.0,55.0,3,3,235
7446,2280.0,4.0,2.0,184.0,3,3,214
7448,2079.0,3.0,3.0,220.0,3,0,79
7449,1351.0,2.0,2.0,74.0,2,3,44
7450,1223.0,2.0,2.0,42.81,3,3,129
7451,1430.0,2.0,1.0,61.0,3,3,117
7452,3589.0,5.0,0.0,400.0,4,0,229
7453,1310.0,2.0,2.0,37.83,3,3,77
7454,1800.0,4.0,1.0,300.0,4,2,58
7456,984.0,2.0,1.0,55.0,2,3,199
7457,1770.0,3.0,3.0,100.0,3,0,113
7458,900.0,3.0,1.0,105.0,2,2,235
7460,1447.0,2.0,1.0,75.97,2,3,45
7461,1140.0,2.0,1.0,60.0,2,0,163
7462,1170.0,2.0,3.0,34.0,2,3,49
7463,1160.0,2.0,2.0,46.39,2,3,185
7464,1296.0,2.0,1.0,89.0,2,3,129
7465,1570.0,3.0,2.0,80.0,3,0,235
7466,1495.0,2.0,2.0,65.0,3,3,235
7467,1530.0,2.0,2.0,67.0,3,3,98
7469,1800.0,3.0,1.0,70.0,3,3,87
7470,1088.0,2.0,2.0,48.0,2,3,42
7471,1533.0,3.0,1.0,98.18,3,3,102
7472,1100.0,2.0,1.0,68.0,2,3,188
7473,1540.0,3.0,3.0,90.0,3,0,216
7475,1040.0,2.0,1.0,68.59,2,3,102
7477,1260.0,2.0,1.0,39.69,2,3,41
7478,1180.0,2.0,1.0,41.3,2,3,220
7479,1245.0,2.0,2.0,100.0,2,3,215
7480,1350.0,3.0,0.0,75.0,3,3,235
7481,1464.0,3.0,2.0,56.0,3,3,235
7482,470.0,2.0,1.0,10.0,1,3,235
7483,920.0,2.0,2.0,60.0,2,3,225
7484,2300.0,7.0,0.0,160.0,6,0,235
7485,1124.0,2.0,1.0,30.35,2,3,198
7486,2095.0,3.0,1.0,109.0,4,3,232
7487,1100.0,2.0,1.0,71.42,2,3,41
7488,1019.0,2.0,1.0,58.0,2,3,225
7489,1756.0,3.0,2.0,128.0,3,3,92
7490,1280.0,3.0,1.0,50.0,3,3,50
7492,1700.0,3.0,2.0,150.0,3,3,110
7493,2134.0,4.0,2.0,118.0,3,3,229
7494,1369.1,2.0,1.0,98.0,2,3,102
7497,2515.0,4.0,3.0,155.0,3,3,235
7498,2215.0,4.0,2.0,154.0,3,3,215
7499,1440.0,3.0,2.0,72.0,3,3,235
7500,1186.0,2.0,2.0,55.33,3,3,97
7501,1350.0,2.0,2.0,47.24,3,3,220
7502,1800.0,3.0,2.0,140.0,3,3,93
7503,1600.0,3.0,3.0,79.0,3,0,148
7504,1000.0,2.0,1.0,35.0,2,0,80
7505,2275.0,3.0,3.0,285.0,3,3,65
7506,1305.0,2.0,1.0,59.0,3,3,30
7507,1740.0,3.0,1.0,150.0,3,3,47
7508,900.0,2.0,1.0,90.0,2,0,161
7509,1567.0,3.0,0.0,140.0,2,0,43
7510,1082.0,2.0,1.0,45.5,3,3,125
7511,1050.0,2.0,1.0,80.0,2,0,171
7512,1200.0,2.0,1.0,56.0,2,3,235
7513,3500.0,4.0,2.0,185.0,3,0,40
7514,1220.0,2.0,2.0,52.0,2,3,67
7515,1970.0,3.0,2.0,164.0,3,3,47
7516,2665.0,3.0,1.0,350.0,3,3,235
7517,2130.0,4.0,0.0,120.0,4,0,128
7518,1749.0,3.0,2.0,120.0,3,3,92
7519,1260.0,2.0,1.0,108.0,2,3,210
7521,1170.0,2.0,2.0,120.0,2,3,5
7522,1670.0,3.0,2.0,75.0,3,3,235
7523,2264.0,3.0,2.0,168.0,3,3,97
7525,1100.0,2.0,2.0,55.0,2,3,40
7526,674.0,1.0,1.0,19.9,2,3,57
7527,1320.0,2.0,1.0,160.0,2,3,145
7529,1125.0,2.0,2.0,65.0,2,3,78
7530,1125.0,2.0,2.0,44.5,2,3,173
7531,700.0,2.0,1.0,29.0,2,3,235
7532,1300.0,2.0,1.0,75.0,3,0,24
7533,1600.0,3.0,2.0,83.0,3,3,111
7534,1052.0,2.0,1.0,60.0,3,3,156
7536,1130.0,2.0,2.0,36.0,2,3,69
7538,2200.0,3.0,3.0,220.0,3,3,23
7539,1500.0,2.0,1.0,63.0,3,0,76
7540,1350.0,3.0,1.0,47.25,3,3,179
7541,1230.0,2.0,2.0,52.0,3,3,84
7542,1520.0,2.0,2.0,85.0,3,3,91
7543,525.0,1.0,1.0,26.25,1,3,129
7544,1040.0,2.0,1.0,61.0,2,3,102
7545,1300.0,2.0,1.0,67.0,3,0,235
7546,2690.0,4.0,3.0,201.0,4,3,178
7547,780.0,1.0,1.0,70.0,1,3,73
7548,1140.0,2.0,1.0,51.2,2,3,182
7549,1225.0,3.0,1.0,33.08,3,3,57
7550,646.0,1.0,0.0,25.84,1,0,174
7551,1600.0,3.0,1.0,150.0,3,3,64
7552,1890.0,4.0,3.0,125.0,3,3,119
7553,1050.0,2.0,1.0,34.0,2,0,119
7555,1458.0,2.0,2.0,62.0,3,3,229
7557,1970.0,3.0,2.0,160.0,3,3,85
7558,1808.0,4.0,0.0,80.0,3,2,229
7559,1007.0,2.0,1.0,67.0,2,0,27
7560,1105.0,2.0,1.0,50.0,2,3,72
7561,1700.0,3.0,3.0,150.0,3,3,154
7562,1170.0,2.0,3.0,50.0,2,3,189
7563,1080.0,2.0,3.0,45.0,2,0,57
7564,1150.0,2.0,1.0,62.0,3,3,121
7565,1200.0,2.0,1.0,57.9,2,3,193
7566,1200.0,2.0,1.0,54.0,2,3,235
7567,1656.0,3.0,2.0,75.0,3,3,149
7569,1040.0,2.0,2.0,50.0,2,3,117
7570,1085.0,2.0,2.0,33.7,2,3,105
7571,1215.0,2.0,2.0,49.75,3,3,235
7572,2150.0,4.0,2.0,115.0,4,0,170
7574,1210.0,2.0,1.0,77.0,2,3,182
7575,1050.0,2.0,1.0,55.0,2,0,235
7577,1920.0,3.0,2.0,150.0,3,3,109
7578,1250.0,2.0,1.0,50.0,3,3,220
7579,947.55,2.0,1.0,80.0,2,3,168
7580,1421.0,2.0,1.0,90.0,2,0,160
7582,1425.0,2.0,2.0,74.31,3,3,179
7583,1162.0,2.0,1.0,58.0,2,3,54
7584,905.0,1.0,1.0,60.0,1,3,229
7585,914.0,2.0,1.0,32.0,2,3,199
7586,1258.0,2.0,0.0,58.0,2,0,235
7588,3500.0,4.0,1.0,289.0,4,2,101
7591,1537.0,2.0,3.0,70.0,3,3,229
7592,1230.0,2.0,2.0,53.51,3,3,61
7593,2400.0,5.0,2.0,300.0,6,2,235
7594,2250.0,3.0,1.0,200.0,3,3,161
7595,2000.0,4.0,1.0,69.0,4,2,105
7596,3000.0,4.0,3.0,130.0,8,3,235
7597,2600.0,4.0,0.0,325.0,4,0,150
7598,3200.0,3.0,2.0,250.0,4,0,110
7599,950.0,2.0,0.0,32.0,2,0,18
7601,1282.0,2.0,1.0,48.72,3,3,231
7602,1304.0,2.0,0.0,111.0,2,0,30
7603,2100.0,3.0,2.0,200.0,3,3,6
7604,1220.0,2.0,2.0,49.0,3,0,112
7605,1636.0,3.0,2.0,85.0,3,3,54
7606,1415.0,3.0,1.0,65.0,3,0,6
7608,1728.0,3.0,2.0,125.0,3,3,85
7609,1680.0,3.0,3.0,125.0,3,3,6
7610,1235.0,2.0,1.0,140.0,2,3,235
7612,3990.0,4.0,1.0,260.0,4,0,231
7613,1495.0,2.0,2.0,83.0,2,0,132
7615,2501.0,3.0,3.0,138.0,3,3,234
7616,381.0,1.0,0.0,28.0,1,1,129
7617,3301.8,5.0,2.0,570.0,4,3,235
7618,2002.0,3.0,2.0,120.0,3,3,97
7619,3200.0,3.0,0.0,260.0,3,0,235
7620,1200.0,2.0,2.0,70.0,2,2,34
7621,1500.0,3.0,0.0,235.0,4,2,199
7624,660.0,1.0,0.0,95.0,1,0,235
7626,1450.0,3.0,2.0,90.0,3,0,235
7627,1039.0,2.0,1.0,50.0,2,3,76
7628,1210.0,2.0,1.0,80.0,2,3,179
7629,995.0,1.0,1.0,24.88,2,3,21
7630,1620.0,3.0,2.0,90.0,3,0,231
7631,3204.0,4.0,3.0,395.0,3,0,62
7632,3408.0,3.0,3.0,260.0,3,0,94
7633,1314.0,2.0,3.0,55.0,2,0,162
7634,945.0,2.0,1.0,33.0,2,3,48
7635,1374.0,3.0,2.0,72.0,3,0,235
7636,1603.0,3.0,3.0,113.0,3,0,129
7637,1230.0,2.0,2.0,52.0,3,0,137
7638,670.0,1.0,1.0,50.0,1,3,37
7639,1864.0,3.0,2.0,105.0,4,3,199
7640,2500.0,3.0,2.0,100.0,3,0,102
7641,1625.0,2.0,2.0,54.0,3,3,189
7642,1186.0,2.0,3.0,55.0,2,3,229
7644,770.0,1.0,1.0,39.9,2,3,76
7645,1085.0,2.0,1.0,45.0,2,3,221
7646,3754.0,6.0,2.0,480.0,4,3,235
7647,1893.0,3.0,2.0,115.0,3,3,235
7649,1496.0,2.0,3.0,78.0,3,3,151
7650,1305.0,3.0,1.0,33.28,3,3,57
7651,1550.0,2.0,2.0,82.0,3,3,78
7652,1200.0,2.0,1.0,58.17,3,3,162
7653,1494.0,2.0,2.0,94.55,3,3,26
7654,1286.0,2.0,2.0,69.0,2,3,77
7656,1860.0,3.0,2.0,95.0,3,3,93
7657,425.0,1.0,1.0,750.0,1,0,235
7658,1243.0,2.0,2.0,45.0,2,3,91
7659,1200.0,2.0,2.0,75.0,2,3,53
7660,1044.0,2.0,2.0,32.0,2,3,198
7661,1040.0,2.0,1.0,41.59,2,3,6
7662,1125.0,2.0,2.0,36.94,2,3,7
7663,3489.0,3.0,1.0,662.0,3,3,65
7664,1278.0,2.0,2.0,59.0,3,3,210
7666,1250.0,2.0,1.0,43.0,2,3,235
7667,2400.0,6.0,3.0,125.0,5,2,225
7669,1210.0,2.0,2.0,75.0,2,3,154
7671,1157.0,2.0,1.0,57.84,3,3,199
7672,1185.0,2.0,1.0,51.15,2,3,189
7673,1450.0,3.0,3.0,100.0,3,3,123
7674,1859.0,3.0,2.0,121.0,3,3,179
7675,1763.0,3.0,2.0,262.0,2,3,190
7676,900.0,1.0,1.0,25.0,2,3,21
7677,1305.0,3.0,1.0,60.0,3,3,193
7678,1200.0,2.0,2.0,100.0,3,0,235
7679,784.0,1.0,0.0,35.285,1,3,214
7681,1150.0,2.0,0.0,36.8,2,3,199
7682,1806.0,3.0,3.0,85.0,3,0,229
7683,1027.0,2.0,2.0,42.0,2,3,148
7684,1002.0,2.0,1.0,40.08,2,3,220
7685,1220.0,2.0,1.0,36.21,3,3,77
7686,1109.0,2.0,1.0,35.22,2,3,229
7687,1002.0,2.0,1.0,40.08,2,0,220
7688,1308.0,2.0,1.0,89.04,2,3,175
7689,1232.0,2.0,1.0,69.6,2,3,97
7690,1027.0,2.0,2.0,44.0,2,3,91
7691,1250.0,2.0,2.0,65.0,2,0,124
7694,1255.0,2.0,1.0,53.87,2,3,189
7695,1434.0,3.0,3.0,84.0,3,0,11
7696,925.0,2.0,2.0,30.0,2,0,72
7697,1858.0,3.0,1.0,123.0,3,3,112
7698,1205.0,2.0,1.0,70.0,2,0,235
7699,1500.0,3.0,2.0,90.0,3,2,235
7700,1200.0,3.0,2.0,200.0,3,2,235
7701,1020.0,2.0,2.0,48.95,2,3,168
7702,965.0,2.0,1.0,56.0,2,3,214
7703,1800.0,6.0,3.0,270.0,5,2,6
7705,1636.0,2.0,2.0,82.89,2,3,39
7706,1724.0,3.0,1.0,125.0,3,3,151
7707,1216.0,2.0,1.0,67.0,2,3,229
7708,654.0,1.0,1.0,36.25,1,3,231
7709,2460.0,7.0,2.0,80.0,4,0,60
7710,1190.0,2.0,2.0,41.0,2,3,235
7712,1636.0,3.0,2.0,92.0,3,3,54
7713,1195.0,2.0,2.0,73.0,2,3,97
7714,2400.0,3.0,3.0,251.0,3,3,173
7715,1250.0,2.0,1.0,67.0,2,3,235
7717,1546.0,3.0,1.0,95.0,3,3,214
7718,3385.5,6.0,0.0,142.0,4,0,199
7719,1440.0,3.0,1.0,275.0,3,2,110
7720,2260.0,3.0,1.0,80.0,2,2,235
7721,2700.0,3.0,2.0,90.0,4,2,235
7722,1475.0,2.0,2.0,171.0,2,3,110
7723,3000.0,3.0,2.0,150.0,4,0,111
7724,375.0,1.0,0.0,26.0,1,0,235
7725,1007.0,2.0,1.0,66.0,2,3,27
7728,1020.0,2.0,3.0,47.0,2,3,97
7729,1000.0,2.0,0.0,150.0,2,3,235
7730,800.0,3.0,1.0,59.5,2,2,235
7732,1125.0,2.0,3.0,55.0,2,3,162
7734,909.0,2.0,1.0,43.0,3,0,235
7735,2850.0,5.0,0.0,240.0,4,0,229
7736,1400.0,2.0,3.0,85.0,2,3,235
7737,1152.0,2.0,2.0,61.0,2,3,119
7738,958.0,2.0,1.0,34.49,2,3,210
7739,1150.0,2.0,2.0,55.0,2,3,229
7740,2990.0,5.0,1.0,173.0,3,3,179
7741,1310.0,2.0,2.0,85.0,2,3,42
7742,1590.0,2.0,2.0,126.0,3,3,105
7743,1645.0,3.0,2.0,110.0,3,3,85
7744,1800.0,2.0,2.0,100.0,3,0,235
7745,1795.0,3.0,2.0,150.0,3,3,214
7746,1100.0,2.0,3.0,35.0,2,3,7
7747,777.0,1.0,0.0,38.535,1,3,214
7748,925.0,2.0,2.0,70.0,2,3,235
7749,1542.14,3.0,3.0,120.0,3,3,37
7750,3746.0,6.0,1.0,375.0,4,2,144
7751,1430.0,2.0,2.0,54.0,3,3,214
7752,1020.0,2.0,2.0,55.0,2,3,49
7754,1140.0,2.0,1.0,32.92,2,3,77
7755,967.0,2.0,1.0,45.0,3,0,17
7756,2470.0,4.0,2.0,203.0,4,3,93
7757,850.0,1.0,0.0,35.5,2,0,235
7758,1100.0,2.0,2.0,32.0,2,3,235
7759,1697.0,3.0,2.0,110.0,3,3,214
7760,1250.0,2.0,2.0,47.0,2,3,221
7761,1120.0,2.0,2.0,50.0,2,3,84
7763,5100.0,6.0,3.0,375.0,5,2,97
7764,2400.0,3.0,2.0,480.0,4,2,235
7765,1200.0,2.0,1.0,52.0,2,3,93
7766,1100.0,2.0,1.0,44.0,2,3,6
7767,1417.0,2.0,2.0,76.0,3,3,69
7768,1492.0,3.0,1.0,88.0,3,0,214
7769,1498.0,3.0,3.0,79.15,3,3,68
7770,3500.0,2.0,1.0,350.0,4,0,235
7771,1010.0,2.0,1.0,48.27,2,3,151
7772,1255.0,2.0,2.0,53.5,2,3,96
7773,1050.0,2.0,1.0,35.0,2,3,58
7774,1847.0,3.0,2.0,125.0,3,3,95
7775,1200.0,2.0,2.0,55.0,2,3,235
7776,982.0,2.0,2.0,37.28,2,3,42
7777,2144.6,4.0,2.0,145.0,3,3,95
7778,750.0,2.0,1.0,36.5,2,3,137
7779,919.0,2.0,2.0,35.0,2,3,76
7780,1087.0,2.0,1.0,54.3,2,3,54
7781,1480.0,3.0,2.0,74.0,3,0,235
7782,1180.0,2.0,2.0,52.0,2,0,217
7783,2100.0,4.0,2.0,255.0,3,3,235
7784,1221.0,3.0,2.0,65.0,3,3,115
7785,1194.0,2.0,2.0,46.0,2,3,91
7786,2072.0,3.0,2.0,122.0,3,0,214
7787,1600.0,3.0,2.0,69.0,3,0,229
7788,2200.0,3.0,2.0,98.0,3,3,195
7789,1640.0,3.0,3.0,220.0,3,3,190
7790,1253.0,2.0,2.0,81.5,2,3,122
7791,1061.0,2.0,1.0,54.92,2,3,97
7792,1950.0,3.0,2.0,115.0,3,3,162
7793,1250.0,2.0,2.0,68.0,2,0,162
7794,1585.0,2.0,3.0,80.0,3,3,97
7795,1452.0,3.0,3.0,60.98,3,3,129
7796,1015.0,2.0,2.0,37.0,2,3,127
7797,2464.5,6.0,0.0,118.0,4,3,41
7798,1125.0,2.0,2.0,56.8,2,3,162
7799,1116.0,2.0,2.0,40.0,2,3,77
7800,400.0,1.0,0.0,35.0,1,0,235
7801,4000.0,4.0,2.0,325.0,4,3,132
7802,3900.0,4.0,2.0,410.0,4,3,93
7803,1300.0,2.0,2.0,100.0,2,3,179
7804,1419.0,2.0,1.0,60.42,2,3,189
7805,1310.0,2.0,1.0,55.0,3,3,235
7806,2072.0,4.0,2.0,152.0,3,3,215
7807,1240.0,2.0,1.0,58.58,2,0,120
7808,1565.0,3.0,2.0,98.91,3,0,56
7809,1820.0,3.0,2.0,89.0,3,3,54
7810,2500.0,3.0,1.0,88.0,3,2,86
7812,1245.0,2.0,1.0,62.0,2,3,102
7813,1315.0,3.0,1.0,65.0,3,3,80
7814,1410.0,2.0,2.0,73.0,3,3,136
7815,1375.0,2.0,1.0,60.0,2,3,67
7816,1299.0,2.0,2.0,95.0,2,3,179
7817,993.0,2.0,3.0,45.5,2,3,235
7818,1200.0,3.0,0.0,45.0,2,2,51
7819,985.0,2.0,1.0,156.0,2,3,235
7820,2400.0,5.0,3.0,180.0,4,0,235
7821,1255.0,2.0,1.0,95.0,3,3,93
7822,1655.0,3.0,2.0,131.0,3,3,98
7823,2830.0,5.0,3.0,190.0,4,3,229
7824,6000.0,1.0,1.0,276.0,1,3,235
7826,825.0,2.0,1.0,40.0,1,3,235
7827,1634.0,3.0,1.0,111.0,3,3,41
7829,1222.0,2.0,2.0,80.0,2,3,33
7830,1500.0,3.0,2.0,63.0,3,3,84
7831,1890.0,4.0,2.0,100.0,3,3,11
7832,3750.0,6.0,2.0,375.0,4,0,95
7833,850.0,1.0,1.0,39.5,2,3,106
7834,1295.0,2.0,3.0,78.5,2,3,229
7835,1320.0,2.0,1.0,100.0,2,3,199
7838,3000.0,3.0,3.0,170.0,4,0,3
7839,1197.0,2.0,1.0,82.0,2,0,92
7840,1320.0,2.0,3.0,60.0,3,3,235
7842,840.0,1.0,1.0,57.6,1,3,229
7843,640.0,1.0,0.0,19.83,1,3,229
7844,1693.0,3.0,1.0,71.38,3,3,189
7845,1000.0,2.0,1.0,62.0,2,3,142
7846,1305.0,2.0,1.0,70.0,2,0,25
7847,450.0,1.0,1.0,18.0,1,0,140
7848,705.0,1.0,1.0,57.0,1,3,55
7850,4800.0,5.0,2.0,150.0,5,0,218
7852,5000.0,4.0,3.0,425.0,4,2,86
7853,1991.0,3.0,2.0,104.0,3,0,229
7854,1779.0,3.0,2.0,90.0,3,3,39
7855,10200.0,4.0,1.0,1250.0,4,2,229
7856,870.0,2.0,2.0,38.0,2,3,33
7857,1595.0,3.0,2.0,120.0,3,3,214
7858,525.0,1.0,1.0,26.0,1,3,129
7860,2400.0,4.0,2.0,420.0,6,2,235
7861,2000.0,4.0,2.0,138.0,3,3,109
7862,1614.0,3.0,2.0,93.0,3,3,231
7863,1200.0,2.0,3.0,40.0,2,3,84
7864,1150.0,3.0,3.0,46.0,3,0,77
7866,1610.0,3.0,2.0,80.48,3,3,209
7867,1190.0,2.0,2.0,41.0,2,3,229
7868,1050.0,2.0,2.0,50.0,2,3,235
7869,4800.0,5.0,2.0,420.0,4,2,235
7870,1460.0,2.0,1.0,97.0,3,3,6
7871,3400.0,3.0,3.0,400.0,3,3,235
7872,600.0,1.0,0.0,33.0,1,2,235
7873,1569.0,3.0,0.0,70.0,3,0,235
7874,2600.0,3.0,2.0,147.0,3,0,235
7875,645.0,1.0,0.0,42.5,1,3,78
7878,800.0,2.0,1.0,80.0,2,0,165
7879,1350.0,2.0,1.0,90.0,2,3,162
7880,2780.0,4.0,1.0,325.0,3,3,23
7881,1410.0,2.0,2.0,45.12,3,3,235
7882,1109.0,2.0,1.0,35.47,2,3,229
7883,2000.0,3.0,2.0,1063.0,4,3,235
7884,800.0,1.0,0.0,72.0,1,0,235
7885,1215.0,2.0,1.0,68.0,2,3,36
7887,2273.0,4.0,2.0,192.0,3,0,186
7888,1255.0,2.0,2.0,52.76,2,3,222
7889,1020.0,2.0,1.0,49.0,2,3,235
7890,1225.0,2.0,2.0,82.0,3,3,235
7891,1120.0,2.0,1.0,60.0,2,3,206
7892,2400.0,5.0,3.0,625.0,5,2,235
7893,1225.0,2.0,1.0,69.0,3,3,132
7894,5200.0,5.0,3.0,242.0,4,2,229
7895,4000.0,4.0,1.0,700.0,4,0,110
7896,1984.0,4.0,1.0,145.0,3,3,199
7897,2425.0,3.0,1.0,197.0,3,3,179
7898,1200.0,3.0,1.0,56.12,3,2,108
7899,1127.0,2.0,1.0,45.0,2,3,50
7900,1655.0,3.0,2.0,97.0,3,0,229
7901,500.0,1.0,1.0,14.0,1,3,16
7902,1200.0,3.0,1.0,68.38,3,2,221
7903,1000.0,2.0,2.0,43.0,2,3,120
7904,1225.0,2.0,2.0,47.88,2,3,55
7905,1350.0,2.0,2.0,45.0,2,3,101
7907,1175.0,2.0,3.0,49.0,2,3,195
7908,655.0,1.0,2.0,27.0,1,3,235
7909,1311.0,2.0,1.0,84.86,3,3,102
7911,1000.0,2.0,1.0,38.5,2,1,55
7912,1196.0,2.0,1.0,96.0,2,3,235
7913,1050.0,2.0,1.0,59.0,3,0,129
7914,1275.0,2.0,2.0,52.0,3,3,207
7915,927.0,2.0,1.0,50.0,2,1,235
7916,1520.0,2.0,3.0,61.0,3,3,221
7917,2400.0,5.0,2.0,395.0,4,2,235
7918,1333.0,2.0,1.0,104.0,2,0,93
7919,600.0,1.0,0.0,18.0,1,3,235
7920,1326.0,2.0,1.0,34.8,3,3,10
7922,1370.0,2.0,2.0,125.0,2,0,145
7923,1100.0,2.0,2.0,85.0,2,3,145
7924,1650.0,3.0,3.0,100.0,3,3,91
7925,1917.0,3.0,2.0,132.0,3,3,132
7927,950.0,2.0,1.0,58.11,2,3,46
7928,1175.0,2.0,1.0,48.72,2,3,235
7929,1089.0,2.0,1.0,43.55,2,3,7
7930,1804.0,3.0,2.0,175.0,3,3,123
7931,1257.0,2.0,1.0,68.5,2,3,98
7932,650.0,1.0,2.0,19.87,1,3,198
7933,1850.0,3.0,2.0,150.0,3,3,229
7934,2800.0,4.0,1.0,200.0,4,0,235
7936,1161.0,2.0,1.0,63.85,2,3,145
7937,1630.0,3.0,2.0,51.35,3,3,31
7938,1310.0,2.0,2.0,60.0,3,3,113
7939,750.0,2.0,1.0,28.0,2,3,235
7940,1200.0,3.0,1.0,67.77,3,2,229
7941,1000.0,2.0,1.0,45.0,2,3,235
7942,4000.0,4.0,2.0,225.0,4,2,179
7943,1315.0,2.0,2.0,70.0,2,0,173
7944,1370.0,2.0,2.0,90.0,3,3,195
7946,1465.0,3.0,3.0,90.0,2,0,42
7948,1128.0,2.0,1.0,64.0,2,3,76
7949,1250.0,2.0,2.0,70.0,3,3,180
7950,1645.0,3.0,2.0,117.0,3,3,93
7951,1284.0,2.0,2.0,75.0,3,3,99
7952,2600.0,3.0,2.0,199.0,3,3,93
7953,1820.0,3.0,2.0,150.0,3,3,235
7954,1580.0,3.0,1.0,73.0,3,3,91
7955,2650.0,3.0,2.0,125.0,3,0,11
7956,1215.0,2.0,1.0,68.0,2,3,36
7957,1075.0,2.0,1.0,40.0,2,3,220
7958,1400.0,2.0,3.0,78.0,3,3,187
7959,1400.0,2.0,1.0,55.0,3,3,210
7960,845.0,2.0,1.0,30.0,2,0,48
7961,2600.0,4.0,3.0,40.0,4,3,95
7962,3854.5,6.0,0.0,385.5,4,0,198
7963,800.0,2.0,1.0,85.0,2,3,235
7964,1199.0,2.0,1.0,85.0,2,3,182
7965,1175.0,2.0,2.0,43.48,2,3,87
7967,1767.0,3.0,2.0,109.0,3,3,42
7968,1800.0,3.0,1.0,90.0,4,3,199
7969,1856.0,3.0,2.0,135.0,3,3,213
7971,1613.0,3.0,0.0,150.0,3,3,190
7973,1290.0,2.0,0.0,90.0,2,0,229
7974,1375.0,2.0,1.0,78.0,2,3,132
7975,985.0,2.0,2.0,57.0,2,3,235
7977,1099.0,2.0,1.0,37.5,2,3,206
7978,605.0,1.0,0.0,13.31,1,3,76
7980,3600.0,7.0,3.0,160.0,7,0,235
7981,1200.0,2.0,1.0,53.0,2,3,162
7982,1000.0,2.0,1.0,45.0,2,0,106
7983,1159.0,2.0,3.0,38.0,3,3,76
7986,2400.0,4.0,3.0,600.0,4,2,235
7987,1540.0,2.0,2.0,78.0,3,0,24
7988,1503.0,2.0,2.0,93.0,3,0,235
7989,1850.0,4.0,2.0,120.0,3,3,13
7990,1580.0,3.0,1.0,60.0,3,0,220
7991,1190.0,2.0,2.0,39.25,2,3,165
7992,1200.0,2.0,1.0,61.0,2,2,235
